date,CHSI2__0,NASI2__0,EADM7__0,SCLM7__0,CLKM7__0,VALI2__0,NAPM7__0,DLDI4__0
5623,230,3.36,215,95.2,100,14.1,77.2,62.8
5624,230,3.35,215,95,100,14.1,77.2,62.8
5625,229,3.37,214,94.8,100,14.1,77.2,62.5
5626,229,3.39,212,94.5,100,13.9,77.2,62.5
5627,229,3.38,211,94.1,101,13.8,77.2,62.2
5628,228,3.39,210,93.7,100,13.7,77.2,62.2
5629,227,3.38,209,93.3,100,13.5,77.2,62.2
5630,227,3.38,208,93.3,99.7,13.4,77.2,62.2
5631,227,3.38,207,92.9,99.8,13.3,77.2,62.4
5632,226,3.38,206,92.7,99.2,13.2,77.2,62.4
5633,226,3.39,207,92.3,98.7,13.1,77.2,62.4
5634,225,3.39,206,92.3,98.4,13.2,77.2,62.4
5635,225,3.38,206,91.9,98.4,13.2,77.2,63
5636,224,3.38,206,91.7,98.2,13.2,77.2,63
5637,224,3.38,205,91.3,97.8,13.2,77.2,62.6
5638,223,3.37,206,91.3,97.5,13.2,77.2,62.6
5639,222,3.37,206,91,96.3,13.2,77.2,62.5
5640,222,3.37,206,90.4,95.9,13.1,77.2,62.5
5641,221,3.37,205,90.4,95,13,77.2,62.4
5642,221,3.36,205,89.9,95.7,13.2,77.2,62.4
5643,220,1.5,204,89.7,95.4,13.1,62.1,62.6
5644,220,3.34,204,89.8,95.7,12.8,62.1,62.6
5645,219,3.35,204,89.2,95.6,12.9,62.1,62.7
5646,219,3.36,204,89,95.4,12.9,62.1,62.7
5647,218,3.35,204,88.9,95.4,12.9,62.1,63
5648,217,3.35,204,88.7,95.6,13.1,62.1,63
5649,217,3.35,204,88.3,95.4,13,62.1,62.8
5650,216,3.37,203,88.3,95.7,13,62.1,62.8
5651,216,3.38,204,88.2,95.7,12.9,62.1,62.8
5652,215,3.39,203,88,95.4,13,62.1,62.8
5653,214,3.41,203,87.5,95.7,12.6,62.1,62.8
5654,213,3.38,202,87.5,95.6,12.4,62.1,62.8
5655,214,3.36,202,87.3,96,12.4,62.1,63
5656,213,3.34,200,87,95.6,12.1,62.1,63
5657,213,3.35,200,86.6,95.7,12,62.1,63.1
5658,213,3.29,199,86.2,95.7,11.9,62.1,63.1
5659,212,3.32,198,86.4,95.7,11.8,62.1,63.2
5660,212,3.31,198,86.4,95.4,11.7,62.1,63.2
5661,211,3.32,197,85.9,95.3,11.7,62.1,63.2
5662,211,3.31,197,85.9,95.4,11.6,62.1,63.2
5663,211,3.31,196,85.5,95.4,11.5,62.1,63.6
5664,210,3.3,196,85,95.3,11.5,62.1,63.6
5665,210,3.27,196,85.1,95.3,11.4,62.1,63.1
5666,209,3.26,195,84.9,95.3,11.3,60.2,63.1
5667,209,3.26,196,85,95.2,11.3,60.2,64.4
5668,209,3.25,196,84.3,95.2,11.2,60.2,64.4
5669,208,3.27,195,84.8,95.2,11.1,60.2,65.1
5670,207,3.26,195,84.3,95,11.1,60.2,65.1
5671,207,3.24,195,81.1,95,11.1,60.2,65.5
5672,206,3.23,194,80.8,94.9,11,60.2,65.5
5673,206,3.23,194,80.4,94.9,10.5,60.2,65.5
5674,205,3.25,195,80.6,94.9,10.7,60.2,65.5
5675,205,3.24,194,80.7,95,10.7,60.2,65.5
5676,204,3.26,193,80.3,95,10.6,60.2,65.5
5677,203,3.27,193,81.9,95.2,10.6,60.2,65.5
5678,203,3.25,194,81.9,95.3,10.6,60.2,65.5
5679,203,3.23,193,81.9,95.3,10.6,60.2,65.4
5680,202,3.23,192,81.7,95.3,10.6,60.2,65.4
5681,202,3.22,192,81.4,96,10.6,60.2,65.2
5682,201,3.23,192,81.3,96.7,10.6,60.2,65.2
5683,201,3.23,192,81,96.9,10.5,60.2,65.2
5684,200,3.24,192,80.9,96.9,10.6,60.2,65.2
5685,200,3.24,191,80.8,97.2,10.6,60.2,65.4
5686,199,3.24,190,80.8,97,10.6,60.2,65.4
5687,199,3.25,190,80.8,97.2,10.5,60.2,65.4
5688,199,3.24,189,80.3,98.4,10.5,60.2,65.4
5689,198,3.26,189,80.3,99.4,10.5,60.2,65.5
5690,198,3.26,188,79.9,99.5,10.5,60.2,65.5
5691,198,3.26,188,79.9,99.7,10.6,60.2,64.3
5692,197,3.25,187,80.2,99.7,10.6,60.2,64.3
5693,197,3.26,186,79.9,99.7,10.7,60.2,63.2
5694,197,3.24,186,79.6,100,10.6,60.2,63.2
5695,196,3.26,185,79.7,100,10.8,60.2,61.4
5696,196,3.26,185,79.8,100,10.9,60.2,61.4
5697,196,3.26,183,79.2,99.8,10.7,60.2,61.9
5698,195,3.27,184,79.3,98.5,10.7,60.2,61.9
5699,195,3.29,184,79,98.1,10.8,60.2,61.5
5700,194,3.29,184,78.9,97.9,10.7,60.2,61.5
5701,194,3.29,183,78.6,98.1,10.9,60.2,61.9
5702,194,3.3,183,78.6,97.8,11,60.2,61.9
5703,193,3.3,183,78.6,98.1,11,60.2,61.3
5704,193,3.31,184,78.3,98.2,11.1,60.2,61.3
5705,192,3.32,183,78.2,98.4,11.1,60.2,60.9
5706,192,3.31,183,78,98.4,11.2,60.2,60.9
5707,192,3.32,183,77.9,97.8,11.2,60.2,60.7
5708,191,3.33,183,77.7,97.9,11.2,60.2,60.7
5709,190,3.32,184,77.8,97.9,11.1,60.2,60.5
5710,190,3.33,183,77.5,99.2,11.3,60.2,60.5
5711,190,3.33,183,77.3,99.8,11.4,60.2,60.8
5712,189,3.34,184,77.4,100,11.4,60.2,60.8
5713,190,3.34,185,77,101,11.4,60.2,60.6
5714,189,3.29,185,77,101,11.4,60.2,60.6
5715,189,3.28,187,77,101,11.4,60.2,60.5
5716,188,3.31,187,76.6,101,11.4,60.2,60.5
5717,188,3.3,189,77,101,11.3,60.2,59.8
5718,188,3.3,189,76.7,101,11.1,60.2,59.8
5719,188,3.32,189,76.7,101,10.8,60.2,59.3
5720,188,3.35,189,76.5,101,11,60.2,59.3
5721,187,3.32,190,76.8,101,11,60.2,59.2
5722,188,3.33,190,76.6,101,10.8,60.2,59.2
5723,187,3.31,190,76.7,101,10.7,60.2,59.1
5724,188,3.29,192,77,101,10.7,60.2,59.1
5725,188,3.32,192,77,101,10.7,60.2,58.7
5726,188,3.33,193,77.1,101,10.6,60.2,58.7
5727,189,3.32,193,77.3,101,10.5,60.2,58.7
5728,189,3.37,194,77,101,10.5,60.2,58.7
5729,189,3.34,194,77,101,10.5,60.2,58.5
5730,190,3.43,194,76.9,101,10.5,60.2,58.5
5731,190,3.5,194,77.6,101,10.5,60.2,58.6
5732,191,3.51,194,77.4,101,10.6,60.2,58.6
5733,191,3.64,194,77,101,10.6,60.2,58.4
5734,192,3.75,195,76.6,101,10.6,60.2,58.4
5735,193,3.86,194,76.1,101,10.8,60.2,58.4
5736,194,3.97,194,76,101,10.7,60.2,58.4
5737,195,4.02,194,75.8,101,10.7,60.2,58.2
5738,196,4.1,195,75.6,101,10.9,60.2,58.2
5739,197,4.16,196,75.4,101,11,60.2,57.1
5740,198,4.26,196,75.1,101,10.9,60.2,57.1
5741,199,4.29,197,75.3,101,11,60.2,55.9
5742,200,4.31,197,75.1,103,11.2,60.2,55.9
5743,201,4.31,198,74.8,103,11.3,60.2,55.8
5744,202,4.31,199,74.7,103,11.3,60.2,55.8
5745,203,4.31,200,74.9,103,11.4,60.2,56.4
5746,204,4.31,200,74.6,104,11.4,60.2,56.4
5747,204,4.28,199,74.6,104,11.5,60.2,56.3
5748,205,4.29,199,74.3,104,11.5,60.2,56.3
5749,205,4.29,198,74.2,104,11.5,60.2,55.9
5750,206,4.31,198,74,104,11.5,60.2,55.9
5751,206,4.29,197,74,104,11.4,60.2,56.6
5752,206,4.29,197,73.9,104,11.5,60.2,56.6
5753,207,4.29,197,73.4,104,11.5,60.2,56.8
5754,208,4.29,197,73.7,104,11.6,60.2,56.8
5755,208,4.29,197,73.5,104,12,60.2,56.4
5756,208,4.29,196,73.7,104,12.2,60.2,56.4
5757,208,4.28,196,73.5,107,12.7,60.2,56.1
5758,208,4.28,196,73.4,113,13,60.2,56.1
5759,209,4.27,196,73.7,116,13.2,60.2,55.8
5760,208,4.27,196,73.8,117,13.5,60.2,55.8
5761,209,4.26,196,74.2,118,13.9,57.1,56.1
5762,209,4.25,196,74.6,118,14,57.1,56.1
5763,209,4.23,197,75.2,115,14.3,57.1,55.8
5764,209,4.24,198,75.5,115,14.4,57.1,55.8
5765,209,4.21,199,75.8,114,14.6,57.1,56.1
5766,209,4.2,200,76.8,114,14.7,57.1,56.1
5767,209,4.17,203,77.4,113,14.7,57.1,56.6
5768,209,4.13,206,78.2,113,14.9,57.1,56.6
5769,209,4.1,209,79,113,15,57.1,56.8
5770,209,4.09,213,79.6,113,15.1,57.1,56.8
5771,209,4.07,216,80.5,112,15.2,57.1,56.6
5772,209,4.05,218,81.9,111,15.2,57.1,56.6
5773,209,4.05,219,82,110,15.2,57.1,56.6
5774,209,4.02,221,83.1,110,15.3,57.1,56.6
5775,210,4.01,222,84.4,110,15.3,57.1,56.6
5776,211,3.99,223,84.9,109,15.4,57.1,56.6
5777,211,3.98,224,86.2,109,15.5,57.1,56.8
5778,212,3.97,225,87.5,107,15.5,57.1,56.8
5779,213,3.96,226,88.7,107,15.6,57.1,57
5780,215,3.94,227,90.3,107,15.8,57.1,57
5781,216,3.93,227,91.9,107,15.7,57.1,57
5782,217,3.92,228,93.6,105,15.7,57.1,57
5783,218,3.91,229,95.5,104,15.7,57.1,57
5784,220,3.91,230,97.8,104,15.6,57.1,57
5785,221,3.9,231,100,104,15.6,57.1,56.8
5786,222,3.86,232,102,104,15.7,57.1,56.8
5787,224,3.85,232,104,104,15.8,57.1,57.1
5788,225,3.82,233,107,104,15.9,57.1,57.1
5789,227,3.85,234,108,104,15.9,57.1,57.1
5790,228,3.82,236,110,105,16,57.1,57.1
5791,229,3.85,238,112,106,16.2,57.1,56.8
5792,230,3.85,240,114,107,16.2,57.1,56.8
5793,232,3.86,242,115,107,16.2,57.1,56.4
5794,233,3.89,244,117,107,16.2,57.1,56.4
5795,234,3.89,246,119,107,16.2,57.1,56.4
5796,236,3.92,248,120,107,16.2,57.1,56.4
5797,236,3.9,250,121,107,16.2,57.1,57.1
5798,238,3.9,251,122,106,16.2,57.1,57.1
5799,239,3.9,252,123,106,16.1,57.1,57.5
5800,240,3.9,255,124,106,15.9,57.1,57.5
5801,242,3.9,256,126,106,16.2,57.1,56.8
5802,243,3.9,257,127,106,15.9,57.1,56.8
5803,245,3.91,258,128,105,15.9,57.1,56.6
5804,247,3.92,259,129,104,15.9,57.1,56.6
5805,248,3.93,259,130,105,16,57.1,57.7
5806,250,3.93,260,131,104,16.1,57.1,57.7
5807,252,3.95,261,132,105,16.1,57.1,57
5808,254,3.95,261,133,106,16.2,57.1,57
5809,255,3.93,263,134,107,16.4,57.1,56.8
5810,257,3.93,264,134,110,16.6,57.1,56.8
5811,259,3.93,264,135,111,16.7,57.1,58.1
5812,260,3.93,266,135,115,16.9,57.1,58.1
5813,262,3.94,266,136,116,16.4,57.1,57.1
5814,263,3.96,268,136,117,16.9,57.1,57.1
5815,264,3.95,269,138,117,17,57.1,58.1
5816,266,3.99,268,139,118,17.1,57.1,58.1
5817,267,3.98,270,138,124,17.2,57.1,56.8
5818,268,3.99,271,139,125,17.3,57.1,56.8
5819,270,3.97,272,139,126,17.3,57.1,57
5820,271,3.98,274,138,126,17.3,57.1,57
5821,272,4.01,275,139,125,17.3,57.1,57.7
5822,273,4.01,276,139,124,17.4,57.1,57.7
5823,275,3.99,276,139,124,17.4,57.1,56.6
5824,275,3.98,277,138,123,17.5,57.1,56.6
5825,277,3.96,278,138,122,17.6,57.1,55.4
5826,278,3.97,279,138,121,17.6,57.1,55.4
5827,278,3.98,280,138,121,17.7,57.1,55.6
5828,280,3.99,282,137,121,17.7,57.1,55.6
5829,281,3.98,282,137,120,17.7,57.1,55.9
5830,282,3.98,283,137,120,17.8,57.1,55.9
5831,284,3.97,284,136,120,17.9,57.1,56.6
5832,285,3.98,285,136,119,18,57.1,56.6
5833,286,3.95,285,135,120,18.1,57.1,56.6
5834,288,3.9,286,135,120,18,57.1,56.6
5835,289,3.93,287,134,120,18.1,57.1,56.6
5836,290,3.94,286,133,120,18.1,57.1,56.6
5837,291,3.93,287,133,120,18,57.1,55.9
5838,292,3.93,286,132,119,18.1,57.1,55.9
5839,292,3.91,286,132,120,18.3,57.1,55.8
5840,294,3.91,285,131,119,18.2,57.1,55.8
5841,294,3.9,286,131,120,18.1,57.1,55.8
5842,295,3.92,284,130,121,18.4,57.1,55.8
5843,295,3.91,284,129,123,18.5,57.1,55.4
5844,297,3.89,284,129,123,18.6,57.1,55.4
5845,297,3.94,282,128,123,18.7,57.1,55.3
5846,298,3.94,282,127,123,18.7,57.1,55.3
5847,298,3.93,281,127,122,18.7,57.1,54.8
5848,298,3.93,281,126,121,18.7,57.1,54.8
5849,298,3.93,280,125,119,18.8,57.1,54.9
5850,299,3.92,278,125,119,18.7,57.1,54.9
5851,299,3.93,277,124,118,18.7,57.1,54.9
5852,299,3.92,277,124,118,18.8,57.1,54.9
5853,299,3.91,276,123,118,18.8,57.1,55.1
5854,299,3.91,274,122,118,18.9,57.1,55.1
5855,299,3.91,273,122,118,18.9,57.1,55.1
5856,298,3.91,272,121,118,18.9,57.1,55.1
5857,298,3.9,272,121,118,19.1,57.1,55.1
5858,298,3.92,271,120,118,19.2,57.1,55.1
5859,297,3.9,272,120,118,19.3,55.9,55.1
5860,297,3.89,270,119,119,19.6,55.9,55.1
5861,296,3.91,270,119,119,19.8,55.9,58.2
5862,296,3.9,270,118,120,19.9,55.9,58.2
5863,295,3.87,269,118,119,19.9,55.9,58.7
5864,294,3.89,269,117,119,20,55.9,58.7
5865,294,3.9,270,117,125,20,55.9,59.1
5866,293,3.92,268,117,127,20.1,55.9,59.1
5867,293,3.93,265,117,128,20.1,55.9,58.8
5868,290,3.89,262,116,129,20.2,55.9,58.8
5869,291,3.93,261,116,134,20.8,55.9,58.8
5870,291,3.93,260,116,136,21.2,55.9,58.8
5871,290,3.94,261,115,136,21.5,55.9,58.8
5872,289,3.92,261,115,137,21.7,55.9,58.8
5873,288,3.92,259,116,137,21.9,55.9,58.7
5874,287,3.93,260,116,137,22.1,55.9,58.7
5875,286,3.94,259,116,138,22.3,55.9,58.7
5876,286,3.93,259,116,139,22.5,55.9,58.7
5877,284,3.94,258,116,145,22.7,55.9,58.7
5878,283,3.94,259,116,146,22.9,55.9,58.7
5879,284,3.94,260,117,147,24.4,55.9,58.7
5880,282,3.95,261,117,147,25.2,55.9,58.7
5881,282,3.94,261,117,148,25.9,55.9,58.7
5882,281,3.95,261,118,148,26.4,55.9,58.7
5883,281,3.95,262,118,153,26.7,55.9,58.9
5884,280,3.94,263,119,154,27.1,55.9,58.9
5885,280,3.9,263,119,161,27.3,55.9,59.1
5886,279,3.91,264,119,161,27,55.9,59.1
5887,279,3.89,263,119,164,27.7,55.9,61.6
5888,279,3.89,264,120,164,27.8,55.9,61.6
5889,279,3.89,266,120,164,27.9,55.9,61.5
5890,279,3.86,268,120,164,28.1,55.9,61.5
5891,279,3.87,271,120,165,28.3,55.9,61.5
5892,278,3.86,275,120,165,28.5,55.9,61.5
5893,278,3.88,281,121,166,28.7,55.9,61.6
5894,279,3.87,287,121,166,28.8,55.9,61.6
5895,278,3.86,292,121,166,28.9,55.9,61.9
5896,279,3.86,294,121,167,29.1,55.9,61.9
5897,280,3.86,295,121,167,29.3,55.9,62
5898,281,3.86,296,121,168,29.3,55.9,62
5899,282,3.86,296,121,169,29.4,55.9,62.3
5900,284,3.87,296,121,169,29.5,55.9,62.3
5901,285,3.87,295,121,169,29.6,55.9,62.1
5902,287,3.87,296,121,170,29.8,55.9,62.1
5903,289,3.87,297,121,170,29.8,55.9,62.3
5904,291,3.88,298,121,171,29.9,55.9,62.3
5905,293,3.89,298,121,171,30,55.9,62.6
5906,295,3.87,299,121,171,30.2,55.9,62.6
5907,297,3.85,299,121,172,30.3,55.9,64
5908,299,3.89,299,121,172,30.4,55.9,64
5909,301,3.89,300,121,173,30.5,55.9,65.1
5910,302,3.91,298,121,173,30.6,55.9,65.1
5911,304,3.91,302,121,173,28.5,55.9,65.5
5912,305,3.93,303,121,173,28.7,55.9,65.5
5913,306,3.94,305,121,173,28.6,55.9,65.7
5914,307,3.97,307,121,174,28.9,55.9,65.7
5915,309,3.98,308,122,174,29,55.9,65.4
5916,309,3.98,309,122,174,29,55.9,65.4
5917,311,4.02,310,122,174,29.1,55.9,65.4
5918,312,4.03,311,122,174,29,55.9,65.4
5919,313,4.05,312,122,174,29.2,55.9,65.5
5920,315,4.05,313,123,173,29.2,55.9,65.5
5921,316,4.06,315,123,173,29.1,55.9,65.5
5922,317,4.04,315,124,173,29.4,55.9,65.5
5923,318,4.08,315,124,172,29.3,55.9,65.7
5924,319,4.1,315,125,172,29.4,55.9,65.7
5925,321,4.07,316,125,171,29.5,55.9,65.8
5926,322,4.13,317,126,171,29.8,55.9,65.8
5927,324,4.13,318,127,170,29.9,55.9,66.1
5928,325,4.15,319,127,170,29.8,72.5,66.1
5929,326,4.15,318,127,169,29.9,72.5,66.4
5930,327,4.16,318,128,168,30.1,72.5,66.4
5931,329,4.15,318,128,168,30.1,72.5,69.9
5932,330,4.21,318,129,167,30.1,72.5,69.9
5933,332,4.21,318,129,167,30.2,72.5,71.1
5934,332,4.2,319,129,166,30.2,72.5,71.1
5935,334,4.22,319,129,165,30.3,72.5,72.7
5936,334,4.23,320,129,163,30.3,72.5,72.7
5937,335,4.24,319,129,161,30.3,72.5,73
5938,335,4.25,321,129,161,30.3,72.5,73
5939,337,4.25,321,129,159,30.3,72.5,73.6
5940,338,4.25,321,130,159,30.4,72.5,73.6
5941,339,4.26,320,129,158,30.4,72.5,73.5
5942,339,4.27,321,129,158,30.4,72.5,73.5
5943,340,4.28,321,129,158,30.4,72.5,74.7
5944,340,4.28,321,129,158,30.4,72.5,74.7
5945,341,4.29,322,129,158,30.6,72.5,75.9
5946,341,4.29,321,129,158,30.6,72.5,75.9
5947,342,4.31,321,129,158,30.6,72.5,76.3
5948,342,4.31,321,129,158,30.5,72.5,76.3
5949,342,4.32,322,129,157,30.6,72.5,76.5
5950,343,4.32,322,130,158,30.7,72.5,76.5
5951,343,4.32,321,130,158,30.9,72.5,76.4
5952,343,4.33,321,130,158,30.6,72.5,76.4
5953,343,4.33,322,130,158,30.6,72.5,76.4
5954,344,4.33,320,130,159,30.7,72.5,76.4
5955,345,4.33,319,130,159,30.6,72.5,76
5956,345,4.33,319,130,159,30.5,72.5,76
5957,345,4.33,319,130,159,30.6,72.5,75.8
5958,345,4.33,318,130,159,30.6,72.5,75.8
5959,345,4.33,318,131,160,30.5,72.5,78.2
5960,345,4.34,318,131,160,30.4,72.5,78.2
5961,345,4.33,317,131,160,30.2,72.5,79.1
5962,345,4.32,317,131,161,30.2,72.5,79.1
5963,344,4.34,316,132,160,30.2,72.5,79.2
5964,344,4.35,316,132,160,30.3,72.5,79.2
5965,344,4.33,315,132,160,30.4,72.5,79.7
5966,344,4.33,315,133,160,30.3,72.5,79.7
5967,343,4.33,315,133,160,30.4,72.5,79.2
5968,343,4.33,315,133,160,30.4,72.5,79.2
5969,343,4.33,315,133,160,30.3,72.5,79.4
5970,342,4.33,315,134,160,30.5,72.5,79.4
5971,342,4.33,315,134,160,30.1,72.5,79.3
5972,342,4.32,316,134,160,30.3,72.5,79.3
5973,342,4.32,316,135,160,30.3,72.5,79.8
5974,341,4.31,314,135,160,30.2,72.5,79.8
5975,341,4.31,316,135,161,30.3,72.5,79.4
5976,341,4.3,315,135,161,30.3,72.5,79.4
5977,341,4.29,314,135,160,30.1,72.5,79.3
5978,341,4.28,316,135,160,30.4,72.5,79.3
5979,341,4.26,316,136,160,30.3,72.5,80.5
5980,341,4.23,316,136,160,30.4,72.5,80.5
5981,340,4.22,316,136,160,30.4,72.5,80.6
5982,340,4.21,317,136,160,30.4,72.5,80.6
5983,340,4.18,316,136,160,29.3,72.5,80.7
5984,341,4.16,317,136,160,29.4,72.5,80.7
5985,340,4.13,316,137,160,29.6,72.5,80.7
5986,339,4.1,317,136,160,29.5,72.5,80.7
5987,339,4.11,316,137,160,29.4,72.5,80.6
5988,339,4.09,317,137,159,29.4,72.5,80.6
5989,339,4.07,317,137,159,29.6,72.5,80.8
5990,339,4.05,317,137,159,29.9,72.5,80.8
5991,339,4.04,317,137,159,29.7,72.5,80.9
5992,338,4.02,317,136,159,29.8,72.5,80.9
5993,338,4.01,317,137,159,29.7,72.5,81
5994,339,3.99,317,136,158,29.8,72.5,81
5995,338,3.97,316,137,158,29.9,72.5,81.1
5996,338,3.96,317,137,158,30,72.5,81.1
5997,338,3.94,317,136,158,30,72.5,81.3
5998,338,3.93,316,136,158,30.2,72.5,81.3
5999,339,3.91,317,136,158,30.1,72.5,81.5
6000,338,3.89,317,136,158,30.2,72.5,81.5
6001,339,3.87,317,135,158,30.2,72.5,81.3
6002,339,3.85,317,134,158,30.4,72.5,81.3
6003,339,3.83,316,134,157,30.4,72.5,81.9
6004,339,3.82,316,134,157,30.4,72.5,81.9
6005,339,3.79,317,134,157,30.4,72.5,83.4
6006,339,3.77,317,133,156,30.4,72.5,83.4
6007,339,3.75,316,133,156,30.5,72.5,83.7
6008,338,3.7,316,133,156,30.5,72.5,83.7
6009,339,3.66,315,133,155,30.6,72.5,84.3
6010,338,3.68,315,132,155,30.7,72.5,84.3
6011,338,3.67,313,132,154,30.6,72.5,84.3
6012,338,3.64,313,132,153,30.7,72.5,84.3
6013,337,3.61,313,132,153,30.8,72.5,84.2
6014,336,3.63,313,132,153,30.9,72.5,84.2
6015,337,3.63,313,131,153,30.9,72.5,84.3
6016,336,3.62,312,132,153,30.9,72.5,84.3
6017,336,3.62,312,131,153,30.8,72.5,84.2
6018,335,3.61,311,131,151,31.1,72.5,84.2
6019,335,3.59,311,131,151,31.1,72.5,84.4
6020,335,3.58,311,131,152,31.1,72.5,84.4
6021,334,3.58,311,130,152,31.1,72.5,84.6
6022,333,3.57,311,130,152,31.1,72.5,84.6
6023,333,3.57,311,130,152,31.3,72.5,84.9
6024,333,3.56,310,130,152,31.2,72.5,84.9
6025,333,3.56,310,129,154,31.2,72.5,85.1
6026,332,3.53,309,130,154,31.4,72.5,85.1
6027,332,3.53,310,130,154,31.5,72.5,86.1
6028,332,3.53,310,130,154,31.5,72.5,86.1
6029,332,3.49,310,129,154,31.5,72.5,87.4
6030,331,3.48,309,129,153,31.6,72.5,87.4
6031,331,3.47,309,129,152,31.7,72.5,87.5
6032,330,3.48,308,129,152,31.7,72.5,87.5
6033,330,3.46,307,129,150,31.7,72.5,87.8
6034,330,3.47,306,129,150,31.6,72.5,87.8
6035,329,3.45,306,128,149,31.6,72.5,87.8
6036,329,3.46,304,128,149,31.6,72.5,87.8
6037,328,3.47,304,128,149,31.7,72.5,87.7
6038,327,3.46,303,128,147,31.6,72.5,87.7
6039,327,3.46,303,127,147,31.8,72.5,87.6
6040,325,3.46,303,127,147,31.8,72.5,87.6
6041,325,3.45,303,127,145,31.8,72.5,87.8
6042,325,3.45,302,126,145,31.8,72.5,87.8
6043,324,3.45,303,126,145,31.9,72.5,87.8
6044,324,3.45,304,126,144,31.9,72.5,87.8
6045,323,3.45,303,125,145,32,72.5,87.8
6046,322,3.45,303,125,144,31.9,72.5,87.8
6047,322,3.42,303,124,145,32.1,72.5,87.8
6048,322,3.44,303,124,145,32.1,72.5,87.8
6049,321,3.43,302,123,145,32.1,72.5,88
6050,322,3.43,303,122,145,32.1,72.5,88
6051,321,3.42,303,122,146,32.3,72.5,89.6
6052,320,3.39,302,121,147,32.3,72.5,89.6
6053,320,3.39,302,120,147,32.3,72.5,89.9
6054,320,3.38,301,119,147,32.3,72.5,89.9
6055,319,3.39,300,119,147,32.3,72.5,90.2
6056,319,3.37,298,118,148,32.3,72.5,90.2
6057,318,3.38,296,117,149,32.4,72.5,90.5
6058,319,3.38,296,117,150,32.4,72.5,90.5
6059,319,3.37,294,116,150,32.3,72.5,90.6
6060,318,3.37,292,115,150,32.4,72.5,90.6
6061,318,3.36,291,115,149,32.4,72.5,90.7
6062,317,3.37,290,114,149,32.5,72.5,90.7
6063,316,3.37,290,113,149,32.4,72.5,90.9
6064,315,3.37,289,112,148,32.6,72.5,90.9
6065,315,3.37,288,112,148,32.6,72.5,91
6066,314,3.38,287,111,148,32.7,72.5,91
6067,313,3.38,287,111,147,32.7,72.5,91.2
6068,312,3.38,286,110,147,32.7,72.5,91.2
6069,311,3.38,285,110,147,32.7,72.5,91.3
6070,310,3.38,286,109,147,32.8,72.5,91.3
6071,309,3.38,285,109,146,32.7,72.5,91.5
6072,309,3.38,285,108,146,32.9,72.5,91.5
6073,309,3.33,285,108,146,32.9,72.5,92.6
6074,307,3.33,285,107,147,32.9,72.5,92.6
6075,306,3.31,284,107,147,32.9,72.5,93.5
6076,305,3.29,284,106,147,32.9,72.5,93.5
6077,304,3.29,285,106,147,32.9,72.5,94.6
6078,304,3.26,283,105,147,33,72.5,94.6
6079,303,3.26,283,105,147,33,72.5,95.2
6080,302,3.25,283,104,147,33,72.5,95.2
6081,302,3.23,282,103,147,33.2,72.5,95.4
6082,301,3.23,283,103,147,32.8,72.5,95.4
6083,300,3.22,282,102,147,32.9,72.5,97.5
6084,300,3.25,281,102,147,32.9,72.5,97.5
6085,298,3.26,281,102,147,33,72.5,97.6
6086,298,3.27,281,101,146,33,72.5,97.6
6087,298,3.28,281,101,146,33.1,72.5,97.8
6088,297,3.3,279,100,145,32.9,72.5,97.8
6089,296,3.33,280,99.8,145,33.1,72.5,97.9
6090,296,3.35,279,99.5,145,33.2,72.5,97.9
6091,295,3.36,278,99,145,33.3,72.5,97.9
6092,295,3.37,277,98.7,144,33.2,72.5,97.9
6093,294,3.37,277,98.5,143,33.1,72.5,97.9
6094,294,3.37,276,97.8,142,33,72.5,97.9
6095,293,3.36,275,97.8,142,33.1,72.5,98.4
6096,293,3.35,275,97.8,142,33.1,59.8,98.4
6097,293,3.3,275,97.3,141,33.2,59.8,98.2
6098,293,3.28,274,96.8,141,33.1,59.8,98.2
6099,292,3.27,273,96.9,141,33.1,59.8,98.3
6100,291,3.26,273,96.9,142,33.1,59.8,98.3
6101,291,3.24,272,96.7,142,33.2,59.8,98.4
6102,290,3.22,271,96.6,143,33.2,59.8,98.4
6103,289,3.23,271,96.4,143,33.4,59.8,98.3
6104,289,3.22,270,96.3,143,33.1,59.8,98.3
6105,289,3.24,269,96.2,144,33.2,59.8,98.4
6106,288,3.19,269,96.4,144,33.2,59.8,98.4
6107,288,3.25,269,96.1,144,33.3,59.8,98.4
6108,287,3.23,267,96,144,33.2,59.8,98.4
6109,286,3.24,268,95.7,144,33.2,59.8,98.4
6110,285,3.24,268,95.7,144,33.2,59.8,98.4
6111,285,3.24,268,95.5,144,33.2,59.8,98.5
6112,284,3.24,267,95.2,143,33.2,59.8,98.5
6113,283,3.25,267,95.1,143,33.2,59.8,98.6
6114,283,3.26,267,94.7,143,33.3,59.8,98.6
6115,282,3.28,268,94.8,142,33.3,59.8,98.6
6116,282,3.28,266,94,142,33.3,59.8,98.6
6117,281,3.29,267,94.3,141,33.2,59.8,98.6
6118,281,3.29,266,93.9,141,33.4,59.8,98.6
6119,280,3.3,267,93.6,141,33.4,59.8,98.7
6120,279,3.3,266,93.4,141,33.3,59.8,98.7
6121,280,3.3,265,93.3,142,33.3,59.8,98.8
6122,279,3.32,265,93,142,33.4,59.8,98.8
6123,278,3.32,265,92.9,142,33.2,59.8,98.8
6124,278,3.3,265,93,143,33.3,59.8,98.8
6125,278,3.27,264,92.5,144,33.2,59.8,98.9
